ward,year,category,location,cost,geometry_type,grammar
30,2025,Street Resurfacing,ON N MELVINA AVE FROM W BELMONT AVE (3200 N) TO W ROSCOE ST,140619.31,line,street_segment
30,2025,Street Resurfacing,ON N MENARD AVE FROM W ALTGELD ST (2500 N) TO W WRIGHTWOOD AVE,60768.59,line,street_segment
30,2025,Street Resurfacing,ON W DAKIN ST FROM N SPRINGFIELD AVE (3900 W) TO N PULASKI RD,38310.17,line,street_segment
30,2025,Street Resurfacing,ON W EDDY ST FROM N SPRINGFIELD AVE (3900 W) TO N PULASKI RD,50299.15,line,street_segment
30,2025,Street Resurfacing,ON W MELROSE ST FROM N LOCKWOOD AVE (5300 W) TO N LONG AVE,53904.04,line,street_segment
30,2025,Street Resurfacing,ON W PATTERSON AVE FROM 4058 W TO N PULASKI RD,55476.62,line,street_segment
30,2025,Street Resurfacing,ON W ROSCOE ST FROM N LAWNDALE AVE (3700 W) TO N HAMLIN AVE,67113.1,line,street_segment
30,2025,Street Speed Hump,ON N KILDARE AVE FROM W CORNELIA AVE (3500 N) TO N MILWAUKEE AVE,2440.0,line,street_segment
30,2025,Street Speed Hump,ON N LAWNDALE AVE FROM W GRACE ST (3800 N) TO W BYRON ST,4880.0,line,street_segment
30,2025,Street Speed Hump,ON N MAJOR AVE FROM W EDDY ST (3530 N) TO W ADDISON ST,2440.0,line,street_segment
30,2025,Street Speed Hump,ON N MAJOR AVE FROM W WRIGHTWOOD AVE (2600 N) TO W SCHUBERT AVE,4880.0,line,street_segment
30,2025,Street Speed Hump,ON N MEADE AVE FROM W SCHUBERT AVE (2700 N) TO W DIVERSEY AVE,4880.0,line,street_segment
30,2025,Street Speed Hump,ON N MELVINA AVE FROM W GEORGE ST (2900 N) TO W WELLINGTON AVE,4880.0,line,street_segment
30,2025,Street Speed Hump,ON N RIDGEWAY AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST,4880.0,line,street_segment
30,2025,Street Speed Hump,ON W CORNELIA AVE FROM N MEADE AVE (6100 W) TO N MELVINA AVE,4880.0,line,street_segment
30,2025,Street Speed Hump,ON W WARWICK AVE FROM N CICERO AVE (4800 W) TO N LAMON AVE,4880.0,line,street_segment
30,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
30,2025,Unknown,WARD COMMITTED 2025 TOTAL,1206948.33,unknown,unresolvable_text
30,2025,Unknown,WARD 2025 BALANCE,293051.67,unknown,unresolvable_text
30,2025,Alley Apron,2951 N LONG AVE KENNETH AVE,16423.46,unknown,single_address
30,2025,Alley Resurfacing,2800 N LONG AVE; N LONG AVE & W DIVERSEY AVE&W GEORGE ST & N LOTUS AVE,40104.2,point,intersection
30,2025,Alley Resurfacing,N KENNETH AVE & W GEORGE ST&W WELLINGTON AVE & N KILBOURN AVE,41789.44,polygon,alley_block_polygon
30,2025,Alley Resurfacing,N KENNETH AVE & W WELLINGTON AVE&W BARRY AVE & N KILBOURN AVE,34544.44,polygon,alley_block_polygon
30,2025,Alley Resurfacing,W ALTGELD ST & N KILPATRICK AVE&N CICERO AVE & W DEMING PL,39393.49,polygon,alley_block_polygon
30,2025,Alley Resurfacing,W BELDEN AVE & N LAMON AVE&N LAVERGNE AVE & W MEDILL AVE,31375.97,polygon,alley_block_polygon
30,2025,Alley Resurfacing,W DEMING PL & N KILBOURN AVE&N KENTON AVE & W WRIGHTWOOD AVE,43163.35,polygon,alley_block_polygon
30,2025,Alley Resurfacing,W DEMING PL & N KOSTNER AVE&N KILBOURN AVE & W WRIGHTWOOD AVE,34591.95,polygon,alley_block_polygon
30,2025,Alley Resurfacing,W NELSON ST & N LAVERGNE AVE&N LECLAIRE AVE & W BARRY AVE,37339.77,polygon,alley_block_polygon
30,2025,Curb & Gutter,5307 W SCHUBERT AVE,24817.99,unknown,single_address
30,2025,Floodlight,2318 N LAVERGNE AVE,5750.0,unknown,single_address
31,2025,Sidewalk,3111 N KOSTNER AVE,5715.44,unknown,single_address
31,2025,Sidewalk,4175 W FLETCHER ST,2305.86,unknown,single_address
31,2025,Sidewalk,5019 W WRIGHTWOOD AVE,4755.95,unknown,single_address
31,2025,Sidewalk,5420 W DRUMMOND PL; 5434 W DRUMMOND PL; 5418 W DRUMMOND PL,5651.82,unknown,multi_location
31,2025,Street Light Upgrade,2318 N LAVERGNE AVE,1500.0,unknown,single_address
31,2025,Street Resurfacing,ON N HAMLIN AVE FROM W WELLINGTON AVE (3000 N) TO N MILWAUKEE AVE,54849.87,line,street_segment
31,2025,Street Resurfacing,ON N KILBOURN AVE FROM W BELDEN AVE (2300 N) TO W FULLERTON AVE,66203.83,line,street_segment
31,2025,Street Resurfacing,ON N KILBOURN AVE FROM W WRIGHTWOOD AVE (2570 N) TO W PARKER AVE,98964.38,line,street_segment
31,2025,Street Resurfacing,ON N KNOX AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE,52817.74,line,street_segment
31,2025,Street Resurfacing,ON N LOREL AVE FROM W FULLERTON AVE (2400 N) TO W ALTGELD ST,48231.62,line,street_segment
31,2025,Street Resurfacing,ON W BELDEN AVE FROM N KOSTNER AVE (4400 W) TO N KENNETH AVE,39592.99,line,street_segment
31,2025,Street Resurfacing,ON W DEMING PL FROM N LAVERGNE AVE (5000 W) TO N LECLAIRE AVE,56131.32,line,street_segment
31,2025,Street Resurfacing,ON W PARKER AVE FROM N LECLAIRE AVE (5100 W) TO N LARAMIE AVE,55583.86,line,street_segment
31,2025,Street Resurfacing,ON W PARKER AVE FROM N LONG AVE (5400 W) TO N LINDER AVE,56937.54,line,street_segment
31,2025,Street Speed Hump,ON N LAMON AVE FROM W DIVERSEY AVE (2800 N) TO W ROSCOE ST,21960.0,line,street_segment
31,2025,Street Speed Hump,ON W DRUMMOND PL FROM N LAVERGNE AVE (5000 W) TO N LARAMIE AVE,4880.0,line,street_segment
31,2025,Street Speed Hump,ON W GEORGE ST FROM N KILDARE AVE (4310 W) TO N KOSTNER AVE,4880.0,line,street_segment
31,2025,Street Speed Hump,ON W MEDILL AVE FROM N CICERO AVE (4800 W) TO N LAMON AVE,4880.0,line,street_segment
31,2025,Street Speed Hump,ON W NEWPORT AVE FROM N CICERO AVE (4800 W) TO N LAVERGNE AVE,12200.0,line,street_segment
31,2025,Street Speed Hump,ON W PARKER AVE FROM N CICERO AVE (4800 W) TO N LAMON AVE,4880.0,line,street_segment
31,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
31,2025,Unknown,WARD COMMITTED 2025 TOTAL,1424580.7,unknown,unresolvable_text
31,2025,Unknown,WARD 2025 BALANCE,75419.3,unknown,unresolvable_text
31,2025,Alley Apron,2114 W LYNDALE ST,2845.41,unknown,single_address
31,2025,Alley Apron,3542 N SEELEY AVE NORTH AVE,34496.73,unknown,single_address
31,2025,Alley Resurfacing,N LINCOLN AVE & W BARRY AVE&N ASHLAND AVE & N LINCOLN AVE,53869.21,polygon,alley_block_polygon
31,2025,Alley Resurfacing,N WINCHESTER AVE & N ELSTON CT&N LISTER AVE & N DAMEN AVE,24872.57,polygon,alley_block_polygon
31,2025,Alley Resurfacing,W ADDISON ST & N BELL AVE&N OAKLEY AVE & W CORNELIA AVE,54102.12,polygon,alley_block_polygon
31,2025,Alley Resurfacing,W ALTGELD ST & N GREENVIEW AVE&N BOSWORTH AVE & W WRIGHTWOOD AVE,17627.57,polygon,alley_block_polygon
31,2025,Alley Resurfacing,W ALTGELD ST & N JANSSEN AVE&N GREENVIEW AVE & W FULLERTON AVE,46426.83,polygon,alley_block_polygon
31,2025,Alley Resurfacing,W ALTGELD ST & N RACINE AVE&N SURREY CT & W MONTANA ST,53253.51,polygon,alley_block_polygon
31,2025,Alley Resurfacing,W CHARLESTON ST & N OAKLEY AVE&N WESTERN AVE & W DICKENS AVE,81915.96,polygon,alley_block_polygon
31,2025,Alley Resurfacing,W CORNELIA AVE & N BELL AVE&N OAKLEY AVE & W ROSCOE ST,45899.2,polygon,alley_block_polygon
31,2025,Alley Resurfacing,W CORNELIA AVE & N LEAVITT ST&N BELL AVE & W ROSCOE ST,40261.03,polygon,alley_block_polygon
31,2025,Alley Resurfacing,W DIVERSEY PKWY & N RACINE AVE&N MAGNOLIA AVE & W SCHUBERT AVE,32970.83,point,intersection
31,2025,Alley Resurfacing,W MCLEAN AVE & N OAKLEY AVE&N WESTERN AVE & W ARMITAGE AVE,57719.8,polygon,alley_block_polygon
31,2025,Alley Resurfacing,W MONTANA ST & N OAKLEY AVE&N WESTERN AVE & W FULLERTON AVE,70232.17,polygon,alley_block_polygon
31,2025,Alley Resurfacing,W WRIGHTWOOD AVE & N WAYNE AVE&N SOUTHPORT AVE & W ALTGELD ST,52003.21,polygon,alley_block_polygon
32,2025,Curb & Gutter,2247 N OAKLEY AVE,9639.01,unknown,single_address
32,2025,Curb & Gutter,3104 N WOLCOTT AVE,6139.39,unknown,single_address
32,2025,Pavement Markings,Pavement Markings Menu (2025) 1901 N DAMEN AVE,3100.0,unknown,unresolvable_text
32,2025,Pavement Markings,Pavement Markings Menu (2025) ON N WESTERN AVE FROM W SHAKESPEARE AVE (2130 N) TO W PALMER ST,2250.0,line,street_segment
32,2025,Pavement Markings,Pavement Markings Menu (2025) ON W ADDISON ST FROM N HOYNE AVE (2100 W) TO N CLAREMONT AVE,2700.0,line,street_segment
32,2025,Pavement Markings,Pavement Markings Menu (2025) W ADDISON ST & N OAKLEY AVE,1350.0,point,intersection
32,2025,Sidewalk,3057 N ASHLAND AVE,3233.72,unknown,single_address
32,2025,Street Bump Outs,N WOLCOTT AVE & W SCHOOL ST,256.84,point,intersection
32,2025,Street Bump Outs,W BARRY AVE & N RAVENSWOOD AVE,24000.0,point,intersection
32,2025,Street Resurfacing,ON N LAKEWOOD AVE FROM W FLETCHER ST (3130 N) TO W BELMONT AVE,36970.23,line,street_segment
32,2025,Street Resurfacing,ON N LAKEWOOD AVE FROM W WELLINGTON AVE (3000 N) TO W NELSON ST,55982.54,line,street_segment
32,2025,Street Resurfacing,ON N OAKLEY AVE FROM W LYNDALE ST (2230 N) TO W BELDEN AVE,30192.81,line,street_segment
32,2025,Street Resurfacing,ON N PAULINA ST FROM W DIVERSEY PKWY (2800 N) TO W BARRY AVE,219292.13,line,street_segment
32,2025,Street Resurfacing,ON W CORTLAND ST FROM N DAMEN AVE (2000 W) TO N HOYNE AVE,56790.74,line,street_segment
32,2025,Street Resurfacing,ON W HENDERSON ST FROM N RAVENSWOOD AVE (1800 W) TO N WOLCOTT AVE,53823.51,line,street_segment
32,2025,Street Resurfacing,ON W MEDILL AVE FROM N OAKLEY AVE (2300 W) TO N WESTERN AVE,75591.29,line,street_segment
32,2025,Street Resurfacing,ON W SCHOOL ST FROM N WOLCOTT AVE (1900 W) TO N DAMEN AVE,60251.35,line,street_segment
32,2025,Street Speed Hump,ON W ALTGELD ST FROM N RACINE AVE (1200 W) TO N SURREY CT,2440.0,line,street_segment
32,2025,Street Speed Hump,ON W BARRY AVE FROM N HOYNE AVE (2100 W) TO N LEAVITT ST,4880.0,line,street_segment
32,2025,Street Speed Hump,ON W CORNELIA AVE FROM N DAMEN AVE (2000 W) TO N HOYNE AVE,4880.0,line,street_segment
32,2025,Street Speed Hump,ON W SCHOOL ST FROM N GREENVIEW AVE (1500 W) TO N ASHLAND AVE,2440.0,line,street_segment
32,2025,Street Speed Hump,ON W WRIGHTWOOD AVE FROM N ASHLAND AVE (1600 W) TO N MARSHFIELD AVE,2440.0,line,street_segment
32,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
32,2025,Unknown,WARD COMMITTED 2025 TOTAL,1460719.28,unknown,unresolvable_text
32,2025,Unknown,WARD 2025 BALANCE RICHMOND ST,39280.72,unknown,unresolvable_text
32,2025,Alley Resurfacing,3921 N TROY ST; N TROY ST & W BYRON ST&W IRVING PARK RD & N ALBANY AVE,34387.6,point,intersection
32,2025,Alley Resurfacing,N SPAULDING AVE & W LELAND AVE&W LAWRENCE AVE & N SAWYER AVE,50258.5,polygon,alley_block_polygon
32,2025,Alley Resurfacing,N WHIPPLE ST & W SCHOOL ST&W ROSCOE ST & N ALBANY AVE,32352.82,polygon,alley_block_polygon
32,2025,Alley Resurfacing,W AGATITE AVE & N LAWNDALE AVE&N HAMLIN AVE & W MONTROSE AVE,41309.32,polygon,alley_block_polygon
32,2025,Alley Resurfacing,W WILSON AVE & N KEDZIE AVE&N TROY ST & W SUNNYSIDE AVE,32443.2,polygon,alley_block_polygon
32,2025,Curb & Gutter,3434 W LELAND AVE,6492.69,unknown,single_address
32,2025,Unknown,Miscellaneous CDOT Projects,16755.0,unknown,unresolvable_text
32,2025,Sidewalk,3311 W LAWRENCE AVE,20270.93,unknown,single_address
32,2025,Sidewalk,4702 N KIMBALL AVE,13103.39,unknown,single_address
32,2025,Sidewalk,5008 N KEDZIE AVE,17629.41,unknown,single_address
32,2025,Unknown,Speed Indicator Signs (2025) N ELSTON AVE & N ALBANY AVE,28300.7,point,intersection
32,2025,Street Resurfacing,ON N CHRISTIANA AVE FROM W MONTROSE AVE (4400 N) TO W SUNNYSIDE AVE,49770.68,line,street_segment
32,2025,Street Resurfacing,ON N FRANCISCO AVE FROM W MONTROSE AVE (4400 N) TO W SUNNYSIDE AVE,58871.4,line,street_segment
32,2025,Street Resurfacing,ON N HAMILTON AVE FROM W WILSON AVE (4600 N) TO W EASTWOOD AVE,22101.67,line,street_segment
33,2025,Street Resurfacing,ON N HAMLIN AVE FROM W EASTWOOD AVE (4630 N) TO W LELAND AVE,36184.89,line,street_segment
33,2025,Street Resurfacing,ON N RICHMOND ST FROM W BELLE PLAINE AVE (4100 N) TO W BERTEAU AVE,59683.54,line,street_segment
33,2025,Street Resurfacing,ON N RICHMOND ST FROM W MONTROSE AVE (4400 N) TO W SUNNYSIDE AVE,57545.16,line,street_segment
33,2025,Street Resurfacing,ON N SPAULDING AVE FROM W BYRON ST (3900 N) TO W IRVING PARK RD,38995.74,line,street_segment
33,2025,Street Resurfacing,ON W AINSLIE ST FROM N LAWNDALE AVE (3700 W) TO N MONTICELLO AVE,25738.27,line,street_segment
33,2025,Street Speed Hump,ON N MOZART ST FROM W IRVING PARK RD (4000 N) TO W BELLE PLAINE AVE,4880.0,line,street_segment
33,2025,Street Speed Hump,ON N SPAULDING AVE FROM W SUNNYSIDE AVE (4500 N) TO W WILSON AVE,4880.0,line,street_segment
33,2025,Street Speed Hump,ON W EASTWOOD AVE FROM N KEDZIE AVE (3200 W) TO N SPAULDING AVE,4880.0,line,street_segment
33,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
33,2025,Unknown,WARD COMMITTED 2025 TOTAL,838002.59,unknown,unresolvable_text
33,2025,Unknown,WARD 2025 BALANCE,661997.41,unknown,unresolvable_text
33,2025,Alley Apron,166 W WASHINGTON ST,564.65,unknown,single_address
33,2025,Alley Apron,722 S ABERDEEN ST,15752.34,unknown,single_address
33,2025,Alley Apron,926 S MAY ST TER,27935.29,unknown,single_address
33,2025,Alley Resurfacing,S ABERDEEN ST & W MONROE ST&W ADAMS ST & S RACINE AVE,43859.77,polygon,alley_block_polygon
33,2025,Alley Resurfacing,S MICHIGAN AVE & E ADAMS ST&E JACKSON BLVD & S WABASH AVE; 200 S MICHIGAN AVE,2286.64,polygon,alley_block_polygon
33,2025,Alley Resurfacing,W ARTHINGTON ST & S CARPENTER ST&S ABERDEEN ST & W TAYLOR ST,28673.33,polygon,alley_block_polygon
33,2025,Alley Speed Hump,1061-1143 W TILDEN ST,1450.0,line,address_range
33,2025,Arterial Street Bump Outs,S JEFFERSON ST & W TILDEN ST,79273.4,point,intersection
33,2025,Arterial Street Bump Outs,W VAN BUREN ST & S ABERDEEN ST,9601.67,point,intersection
33,2025,Arterial Street Bump Outs,W VAN BUREN ST & S PEORIA ST,19493.27,point,intersection
33,2025,Curb & Gutter,1016-1040 W MONROE ST,119993.34,line,address_range
33,2025,Curb & Gutter,107 S ABERDEEN ST,87938.2,unknown,single_address
33,2025,Curb & Gutter,1131-1135 W VERNON PARK PL,56022.21,line,address_range
33,2025,Pavement Markings,Pavement Markings Menu (2025) ON S JEFFERSON ST FROM W VAN BUREN ST (400 S) TO W POLK ST,5000.0,line,street_segment
33,2025,Pavement Markings,Pavement Markings Menu (2025) S FRANKLIN ST & W VAN BUREN ST,1700.0,point,intersection
33,2025,Sidewalk,1059 W VERNON PARK PL,52794.17,unknown,single_address
33,2025,Sidewalk,1456-1458 W FLOURNOY ST,6596.66,line,address_range
33,2025,Sidewalk,1628 W ADAMS ST,8103.3,unknown,single_address
33,2025,Sidewalk,837 S CARPENTER ST,12021.13,unknown,single_address
34,2025,Sidewalk,ON S SANGAMON ST FROM W ADAMS ST (200 S) TO W JACKSON BLVD,59810.55,line,street_segment
34,2025,Unknown,Speed Indicator Signs (2025) 800 S LOOMIS ST,14000.0,unknown,unresolvable_text
34,2025,Street Bump Outs,S FINANCIAL PL & W POLK ST; S LA SALLE ST & W POLK ST,34875.38,polygon,alley_block_polygon
34,2025,Street Bump Outs,W MONROE ST & S GREEN ST,65559.56,point,intersection
34,2025,Street Bump Outs,W MONROE ST & S LAFLIN ST,1975.12,point,intersection
34,2025,Street Light Pole Painting,ON S GREEN ST FROM W MONROE ST (100 S) TO W ADAMS ST,1688.0,line,street_segment
34,2025,Street Light Residential Staggered Piggy Back,ON W POLK ST FROM S CARPENTER ST (1050 W) TO S RACINE AVE,370000.0,line,street_segment
34,2025,Street Resurfacing,ON N GARLAND CT FROM E WASHINGTON ST (100 N) TO E RANDOLPH ST,35240.73,line,street_segment
34,2025,Street Resurfacing,ON N GREEN ST FROM W MADISON ST (0 S) TO W WASHINGTON BLVD,30225.89,line,street_segment
34,2025,Street Resurfacing,ON N HOLDEN CT FROM 1 N TO E WASHINGTON ST,12399.5,line,street_segment
34,2025,Street Resurfacing,ON N PEORIA ST FROM W MADISON ST (0 S) TO W WASHINGTON BLVD,47515.33,line,street_segment
34,2025,Street Resurfacing,ON S ADA ST FROM W FLOURNOY ST (700 S) TO W LEXINGTON ST,27446.95,line,street_segment
34,2025,Street Resurfacing,ON W POLK ST FROM 1010 W TO S RACINE AVE,157768.45,line,street_segment
34,2025,Street Resurfacing,ON W POLK ST FROM S FINANCIAL PL (160 W) TO S WELLS ST,5202.63,line,street_segment
34,2025,Street Speed Hump,ON S GREEN ST FROM W JACKSON BLVD (300 S) TO W VAN BUREN ST,2440.0,line,street_segment
34,2025,Street Speed Hump,ON S LOOMIS ST FROM 800 S TO W HARRISON ST,7320.0,line,street_segment
34,2025,Street Speed Hump,ON W TILDEN ST FROM 1054 W TO S MORGAN ST,4880.0,line,street_segment
34,2025,Unknown,MENU BUDGET,1500000.0,unknown,unresolvable_text
34,2025,Unknown,WARD COMMITTED 2025 TOTAL,1466584.91,unknown,unresolvable_text
34,2025,Unknown,WARD 2025 BALANCE,33415.09,unknown,unresolvable_text
34,2025,Alley Apron,2301 N KARLOV AVE,89000.0,unknown,single_address
34,2025,Alley Apron,2500 N SAWYER AVE,15831.58,unknown,single_address
34,2025,Alley Apron,2837 N WOODARD ST,27152.89,unknown,single_address
34,2025,Alley Apron,3950 W BELDEN AVE,21589.08,unknown,single_address
34,2025,Alley Resurfacing,N CENTRAL PARK AVE & W DIVERSEY AVE&W SCHUBERT AVE & N DRAKE AVE,57498.85,polygon,alley_block_polygon
34,2025,Alley Resurfacing,N CENTRAL PARK AVE & W SHAKESPEARE AVE&W DICKENS AVE & N LAWNDALE AVE,58411.58,polygon,alley_block_polygon
34,2025,Alley Resurfacing,N KIMBALL AVE & N ALLEN AVE; N MILWAUKEE AVE & N GRESHAM AVE,84890.99,polygon,alley_block_polygon
34,2025,Alley Resurfacing,W ALTGELD ST & N DRAKE AVE&N ST LOUIS AVE & W WRIGHTWOOD AVE,55397.62,polygon,alley_block_polygon
34,2025,Alley Resurfacing,W GEORGE ST & N SACRAMENTO AVE&N WHIPPLE ST & W DIVERSEY AVE,28224.13,polygon,alley_block_polygon
34,2025,Alley Speed Hump,W DIVERSEY AVE & N SPAULDING AVE; N MILWAUKEE AVE & N SAWYER AVE,2175.0,polygon,alley_block_polygon
34,2025,Arterial Street Bump Outs,N KIMBALL AVE & W BELDEN AVE,80000.0,point,intersection
34,2025,Arterial Street Bump Outs,N KIMBALL AVE & W DICKENS AVE,80000.0,point,intersection
34,2025,Arterial Street Bump Outs,ON N CENTRAL PARK AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE,59327.06,line,street_segment
34,2025,Curb & Gutter,3110 N KEDZIE AVE,9157.56,unknown,single_address
34,2025,Unknown,N CENTRAL PARK AVE & W SHAKESPEARE AVE,700.0,point,intersection
34,2025,Unknown,N MILWAUKEE AVE & N HAMLIN AVE,350.0,point,intersection
35,2025,Unknown,N MILWAUKEE AVE & N LAWNDALE AVE,350.0,point,intersection
35,2025,Unknown,N MILWAUKEE AVE & N MONTICELLO AVE,350.0,point,intersection
35,2025,Unknown,N MILWAUKEE AVE & N WISNER AVE,350.0,point,intersection
35,2025,Unknown,Logan Square Skate Park W LOGAN BLVD & N KENNEDY WESTERN AV ER,50000.0,point,intersection
35,2025,Unknown,Miscellaneous CDOT Projects (2025) 2559 N KIMBALL AVE,660.0,unknown,unresolvable_text
35,2025,Unknown,Miscellaneous CDOT Projects (2025) 2934 N MILWAUKEE AVE,101.0,unknown,unresolvable_text
35,2025,Unknown,Miscellaneous CDOT Projects (2025) 3251 W FULLERTON AVE,4000.0,unknown,unresolvable_text
35,2025,Pavement Markings,Pavement Markings Menu (2025) N ELSTON AVE & N CENTRAL PARK AVE,5000.0,point,intersection
35,2025,Pavement Markings,Pavement Markings Menu (2025) N ELSTON AVE & N DRAKE AVE,8000.0,point,intersection
35,2025,Pavement Markings,Pavement Markings Menu (2025) N WESTERN AVE & W LOGAN BLVD,1500.0,point,intersection
35,2025,Pavement Markings,Pavement Markings Menu (2025) W ADDISON ST & N ST LOUIS AVE,2100.0,point,intersection
35,2025,Pavement Markings,Pavement Markings Menu (2025) W BELMONT AVE & N WASHTENAW AVE,1900.0,point,intersection
35,2025,Sidewalk,2249 N KEELER AVE,12395.53,unknown,single_address
35,2025,Sidewalk,2322 N KARLOV AVE,5804.89,unknown,single_address
35,2025,Sidewalk,2628 N SPRINGFIELD AVE,1058.6,unknown,single_address
35,2025,Sidewalk,2822-2828 N KEDZIE AVE; 2848-2850 N KEDZIE AVE; 2844 N KEDZIE AVE,62250.34,line,address_range
35,2025,Sidewalk,3055 N GRESHAM AVE KIMBALL AVE,13792.74,unknown,single_address
35,2025,Sidewalk,3341 W WAVELAND AVE,35045.28,unknown,single_address
35,2025,Sidewalk,3435 N KIMBALL AVE,15239.25,unknown,single_address
35,2025,Sidewalk,3537 W BELDEN AVE,28942.45,unknown,single_address
35,2025,Sidewalk,3601-3609 W ALTGELD ST,23634.98,line,address_range
35,2025,Sidewalk,3702 W WRIGHTWOOD AVE,350.71,unknown,single_address
35,2025,Sidewalk,4306 W ARMITAGE AVE KEELER AVE,24498.14,unknown,single_address
35,2025,Street Bump Outs,N KILDARE AVE & W DICKENS AVE,21732.02,point,intersection
35,2025,Street Light Upgrade,2437 N HAMLIN AVE,500.0,unknown,single_address
35,2025,Street Resurfacing,ON N DRAKE AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST,49315.76,line,street_segment
35,2025,Street Resurfacing,ON W DICKENS AVE FROM N TRIPP AVE (4230 W) TO N KILDARE AVE,42081.95,line,street_segment
35,2025,Street Resurfacing,ON W GEORGE ST FROM N KEDZIE AVE (3200 W) TO N SAWYER AVE,29295.78,line,street_segment
35,2025,Street Resurfacing,ON W GEORGE ST FROM N SACRAMENTO AVE (2999 W) TO N KEDZIE AVE,108927.95,line,street_segment
35,2025,Street Resurfacing,ON W GRACE ST FROM N CALIFORNIA AVE (2800 W) TO N FRANCISCO AVE,58640.31,line,street_segment
35,2025,Street Resurfacing,ON W SCHUBERT AVE FROM N AVERS AVE (3830 W) TO N SPRINGFIELD AVE,32722.61,line,street_segment
35,2025,Street Speed Hump,ON N FAIRFIELD AVE FROM W GEORGE ST (2900 N) TO W WELLINGTON AVE,4880.0,line,street_segment
